Sigla,Código,City,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
BA,2924405,Pilão Arcado,0.000140484,0.000396511,0.001013437,0.006665604,0.351580727,4.771331673,24.67407516,249.4259494,14842.9856,153717.4,182242.41,193059.78,170057.9,275082.82,1595262.85,1941713.28,2274255.72,0,3269693.42,3671677.64,3834870.73,0,,4926431.55,4684455.02,5798129.32,6291909.34,7234761.24,8256715.1,8794782.82,9524477.69,9966970.34,10716554.91
BA,2924504,Pindaí,0.000182359,0.000493615,0.00135959,0.009033277,0.167450182,6.168556146,29.26128778,322.2344357,18351.5868,197168,234478.54,247895.43,236367.68,,,455438.91,495896.67,657806.47,762613.92,815876.14,893820.69,1023591.39,1070136.66,1152270.97,1090029.25,1392500.41,1571485.48,1826463.84,2176454.82,2227572,2370880.14,2726558.27,3046092.63
BA,2924603,Pindobaçu,0.000274,0.000659014,0.001826489,0.011815993,0.215993818,7.894503673,36.71080036,417.4804791,23735.5295,255674.6,298639.05,316829.09,277657.38,347821.45,416494.7,511789.31,580031.08,679591.29,789163.54,890712.45,891389.78,978687.98,1066209.19,1217198.68,1172428.56,1423540.16,1544290.37,1800479.09,2042730.6,2168643.95,2418660.24,2534805.63,2827428.96
BA,2924652,Pintadas,,0.000251854,0.000519616,0.004442516,0.091732727,3.130448982,15.69907895,164.9174077,9385.9133,100585.1,119555,125051.88,112407.08,189324.11,258862.1,321301.74,420529.59,514548.2,591359.38,686776.32,726626.99,767441.79,800162.72,899172.7899,875770.48,1086352.83,1198935.26,1388551.64,1589931.82,1716265.44,1954328.36,2062119.19,2259173.45
BA,2924678,Piraí do Norte,,,,,0,5.724349818,26.78787124,300.997137,17177.0189,185436.1,226416.28,238379.38,225291,,,494981,532990,508415,588368,713635,741395.77,736516.57,768370.41,,930543.57,1111392.01,1286263.83,1539267.66,1684243.62,0,0,0,2136609.76
BA,2924702,Piripá,7.85E-05,0.00021607,0.000594371,0.003693694,0.072702546,2.694226727,13.40808942,143.2403041,8054.4256,85116.1,105097.25,104955.32,96369.06,,,423010.65,483501.79,634476.25,759674.09,791038.38,885462,964044.45,1011711.34,1036832.2,1019414.05,1268024.25,,,1755495.02,1741091.92,1946776.31,,
BA,2924801,Piritiba,0.000190469,0.000522833,0.001455715,0.009366595,0.173971273,6.345220255,30.1931144,337.1967156,19034.1868,206639.8,246920.29,259192.29,231808,343162.02,475688.97,582961.35,649209.28,894389.61,1037809.75,1050071.64,1128129.21,1221722.68,1242821.17,1537901.99,1505846.23,1955957.61,2099680.68,2306594.45,0,0,0,0,3394905.75
BA,2924900,Planaltino,0.000163585,0.000436432,0.001176128,0.007468598,0.144621091,5.272317309,24.4117732,278.0353357,15848.6008,203052.2,196192.76,0,177979.63,270339,333980,398717,444720,549410.47,628750.85,665485.86,,889626.5899,894112.08,1026643.2,796073.81,977172.01,1336603.57,1550304.1,1768982.99,1915189.41,2184666.73,2247108.87,2434879.27
BA,2925006,Planalto,0.000295866,0.000784405,0.00210113,0.013542428,0.261069091,9.537558218,43.51409215,502.1348086,28601.3936,308422,383360.29,420299.4,408264.71,,,,1081936.41,1055598.54,1031424.26,1100712.94,1213615.22,1416443.82,1532590.46,1658922.05,1561836.86,1858758,2138819.36,,2822716.91,3214542.45,3816806.68,4033691.38,4387866.19
BA,2925105,Poções,0.000394827,0.001097679,0.003039811,0.019297751,0.359478546,7.207094146,33.10902698,386.711305,22163.4716,245172.4,355123.52,449279.31,690937.8,817218.41,1080563.6,1385978,1483456.17,1609198.93,1784062.6,1893928.87,2122242.28,2331823.96,2516999.29,2820437.12,2740527.04,2364659.81,,,5081869.4,5477182.61,6248111.6,6541579.78,7097826
BA,2925204,Pojuca,0.001337916,0.003659846,0.010250606,0.064557681,1.271864364,46.116788,205.8493041,2255.372933,127809.9319,1374349.6,3661104.46,4363798.11,4210256.99,4055941.73,4654427.31,5294741.41,7531942.03,11217354.97,15490985.54,19434874.54,23320330.92,26045762.86,20048388.65,20171407.17,17413571.65,19790557.34,21178602.02,19400193.27,23996384.15,27794766.6,32868360.65,32420868.03,33100001.64
BA,2925253,Ponto Novo,,,,,0,2.926591455,0,150.0570436,8620.188,93452.1,109222.45,117001.77,104748.79,213626,338432,425052,473164.42,621260.41,767200.48,844046.81,870674.54,971241.92,1045081.27,1151068.74,1136192.79,1419576.42,1678138.13,1972781.26,2364217.5,2531184.37,2616175.6,2639247.79,2900756.88
BA,2925303,Porto Seguro,0.001877963,0.005254469,0.013946763,0.082456458,0.8151,31.38531993,155.5433247,1894.413988,108799.8087,1195082,1544204.91,1842637.5,2377741.41,2494905.53,3391355.36,4141748,4981787.1,6206125.5,7120768.97,7506418,8217623.93,10443177.86,11421204.09,,,15695428.93,17579244.62,20456685.25,24909621,27913602.98,30015831.6,30012788.66,32548688.38
BA,2925402,Potiraguá,0.000443901,0.001170325,0.003250635,0.020287029,0.395942546,14.2128936,0,749.3936294,42657.8273,459249.2,573241.91,614256.38,561996.71,614624.93,541492.96,668210.72,689301.36,760769.84,906375.94,1033525.23,1102909.14,1184687.37,1227716.99,1282957.04,1184495.7,1396461.24,1534307.04,1782245.71,1841900,2193608.2,2451473.82,2607843.17,2862486.7
BA,2925501,Prado,0.00072253,0.001981015,0.00555616,0.033645498,0.643394182,12.59348396,66.926274,662.3208605,37922.7034,409776.3,638624.58,756090.7999,794549.75,884804.55,1458035.48,1878780.61,2207802.52,2572010.14,3428989.6,3983654.33,4105797.09,4937381.11,5116596.42,5561149.97,5429905.88,6181342.73,6233696.74,7022561.32,0,0,0,0,11443813.07
BA,2925600,Presidente Dutra,0.000348128,0.000951555,0.002608068,0.016811213,0.314652,10.88991091,53.24619113,574.5753533,35628.3522,384267.1,458173.59,481928.32,423155.08,,,421978.47,440450.54,678581.47,839554.76,802527.77,867301.66,1082219.44,1110376.78,1058317.43,1020887.22,1251308.26,1360638.12,1598753.58,1926191.5,1956929.01,2075465.08,2126730.42,2431168.96
BA,2925709,Presidente Jânio Quadros,0.000157012,0.000315645,0.00083386,0.00517942,0.103144727,3.771144436,18.91220927,200.979121,11446.1908,126455.9,142923.96,156098.58,136259.96,228729.51,430794.42,524169.15,598860.9,709500,841158.75,928823.06,1011108,1112944,1016340.52,1245128,1188506,1483324,1625318,1854850.06,2115235.17,,2414782.36,2429648.64,2618768.14
BA,2925758,Presidente Tancredo Neves,,,,,0,7.1918608,38.64870935,377.0836148,21874.6921,234113.7,280953.0999,296571.3,262537.7,347799.37,428250.76,590735,658523.8,782981.21,1001230,1226518.93,1385791.72,1421104.45,1446695.53,1728662.17,1766208.59,2590538.47,3077319.98,3284253.66,3833591.4,4117902.37,4713403.38,0,5201761.56
BA,2925808,Queimadas,0.000364717,0.000428734,0.00114047,0.007356124,0.147156727,5.225744109,24.6782488,559.5671688,31767.8725,339913.2,430708.61,462423.24,411989.52,411113.51,617603.32,841937.47,805259.12,1103776.76,1293125.73,,1515191.08,,1759433.66,,,,,,3347494.43,3521096.69,3932161.8,0,4370088.38
BA,2925907,Quijingue,0.000158792,0.000436068,0.001189243,0.007596398,0.149543273,5.414944218,25.60687247,282.4878264,15594.5388,172802,201441.8,212902.26,199142.09,243163.82,417143.09,575750.7,549064.78,919195.42,1112165.21,1156270.06,1240791.24,1490121.48,1883400.27,2339945.66,2212525.44,3107981.16,3204922.62,3003281.59,0,0,0,3644967.17,3751703.35
BA,2925931,Quixabeira,,,,,0,2.750316036,12.98198742,144.9505134,8271.2579,88683.3,102396.13,107006.96,94962.56,201078.97,,377363.97,430046.64,494549.45,584323.02,608495.07,642155.99,691444.78,731992.29,833197.87,,992552.68,1096943.42,1282359.41,1458810.26,1580394.94,1764377.12,0,1928562.01
BA,2925956,Rafael Jambeiro,,0.000156313,0.000431478,0.002749519,0.052398909,1.932241855,11.34821967,100.9030815,5854.1424,61626.4,81009.56,90172.63,85436.84,209914,408688,518835,672163,850187.69,967449.11,943930.43,1149214.16,1212002.66,1335039.7,1532734.44,1452949.12,1819095.39,2088807.68,2342941.65,2646894,3257741.85,0,3422534.6,3478918.9
BA,2926004,Remanso,0.000171969,0.00048295,0.001469337,0.008854734,0.163731636,5.600643709,33.48082589,334.5608264,18920.0245,208325.2,269365.67,315381.91,316164.86,,,1328187.01,0,1864357.48,2448607.11,2703886.37,2850886.93,2909925.78,2867620.05,3265305.74,3235721.78,4081874.58,4682291.57,5445657.34,5966990.6,6175459.03,6982152.35,7163936.34,7759736.55
BA,2926103,Retirolândia,0.000192697,0.000534335,0.001454809,0.009362766,0.179969455,6.597057855,31.51640433,350.3643863,19872.3107,213121.5,267522.79,284325.45,271495.22,,,646133.61,556582.11,624027.76,670602.62,799606.23,846627.24,867993.3,937209.52,1101312.67,1106417.52,1367672.88,1521622.58,1778655.13,2032239.9,2150843.77,2397949.02,0,3037320.94
BA,2926202,Riachão das Neves,0.000178373,0.000398455,0.001095305,0.006813215,0.136812364,4.669342255,23.83488411,254.4645812,14115.3724,151008.4,196300.49,218338.33,264437.59,425263.47,1295361.88,1879727.14,2245960.94,3001814.9,4378830.03,4466560.51,4308634,5789101.25,6755647.3,6466980.95,5888281.99,8372980.14,9655314.83,10766072.78,13472934.41,17865545.26,19506254.76,16704781.35,22746511.2
BA,2926301,Riachão do Jacuípe,0.000714521,0.001469555,0.003882717,0.025025002,0.488534546,8.510715782,56.76061545,656.65037,36836.3659,397198.3,558479.59,628164.8399,588878.88,558236.12,675090.48,646724.49,1023688.32,1032856.45,1242118.49,0,1501711.31,1566544.71,1653274.62,1966830,2070046.15,2438491.81,2783655.13,3270368.47,3920377.8,4377743.51,4919163.95,5127121.75,5635101.86
BA,2926400,Riacho de Santana,0.000220236,0.000615255,0.001659275,0.010559443,0.204657091,5.059855455,24.71605862,269.2771709,15247.4565,171788.6,232468.88,259241.9,270239.91,410219.4,779714.22,947802.67,1076116.54,1382281.02,1577790.7,1602996.62,1875254.87,1398148.67,2380354.92,2435489.74,2358418.76,2871506.07,3157213.51,3646502.81,4249260.88,4535031.65,4975774.53,5447038.66,5919264.77
BA,2926509,Ribeira do Amparo,0.000323116,0.000736187,0.00194226,0.010211698,0.214498182,8.593502073,41.78189564,445.8249773,26447.0111,272979.9,318516.55,332293.68,304142.68,345164.47,323833.78,394894.14,446186.09,603455.88,731677.93,805462.23,866651.01,,,1129829.19,1092032.73,1367894.16,1498850.38,1758769.82,2021448.35,2079893.41,2313334.98,2366177.02,2641821.53
BA,2926608,Ribeira do Pombal,0.000572346,0.001576642,0.004274751,0.027593969,0.527008,12.5182928,61.59234473,663.5953229,38230.1302,406440.7,634824.63,730656.56,685292.94,790975.32,1082946.92,1247579.73,1399134.51,1720220.36,1968135.92,2071881.97,2266756.72,2412879.82,2580467.58,2903581.08,2983311.99,3788418.86,4291676.11,5166646.4,6176098.04,6758908.02,7761393.34,8042445.28,8826680.75
BA,2926657,Ribeirão do Largo,,,,,0,8.595916946,40.7235336,453.0452313,25798.9017,277077.3,331237.9699,345848.76,308300.55,379365.82,430671.31,543609.37,607360.94,799691.48,1006864.43,1087874,1234763,1324062,1358628,1450472,,1637866.95,1674620.99,1915495.21,2248899.1,2295440.24,2475562.96,1057869.43,2815364.87
BA,2926707,Rio de Contas,0.000113978,0.000359657,0.000934028,0.005956428,0.111084,4.233243018,0,233.6518496,12686.2521,140651.6,173392.38,183660.5999,183125.68,269345.24,409757.03,498886.32,557148.47,829462.79,1045224.21,1057315.15,1260580.18,1325929.42,1257419.86,1443827.24,1420710.8,1751033.22,1867532.07,2127345.64,2530189.43,2818449.29,3069120.98,3158933.11,3474459.91
BA,2926806,Rio do Antônio,0.000110892,0.000300936,0.000823593,0.005183432,0.101147273,3.749808727,18.46684938,195.5511034,11222.1483,119820.9,140100.5299,145981.05,135315.54,241976.15,,461293.35,532497.28,660512.39,739250.71,798208.4,883107.44,1020082.82,,1207768.56,1185829.25,1515306.36,1683116.82,1935008.91,2194311.17,2243926.12,2485355.35,,
BA,2926905,Rio do Pires,7.17E-05,0.000195995,0.000535125,0.003417968,0.126677455,2.4125136,0,129.8231159,7337.5249,79987.4,99697.41,108090.58,99152.22,215459,374197,454247,493743,637092.39,726089.85,815159.94,881375.14,954152.76,965480.06,898646.49,1065614.63,1311846.18,1466290.5,1737760.02,1978491.42,2092066.29,2362908.33,2293058.47,2467757.22
BA,2927002,Rio Real,0.000392244,0.001104727,0.003077934,0.019320058,0.373264,0,67.99545633,729.6086064,41477.0044,447144,706024.1399,2365272.7,3779516.8,,,3673084,3599952,3335397.55,3442040.75,3620074.62,3417329.39,3733306.49,3709533.32,4639045.7,4401575.95,5634188.91,6859001.04,7914253.25,8115273.74,8192739.84,9665087.66,9310114.27,9254253.93
BA,2927101,Rodelas,3.67E-05,8.04E-05,,0,0.040855636,1.3558708,7.633580109,71.08543545,4049.7436,43467.1,54151.9,61085.75,58564.83,187361,499304,615050,725682,844322.27,932987.38,1085686.31,1129356.42,1275533.34,1362426.59,1516295.28,1489864.34,1853099.95,1995710.49,2322916.88,2696667.77,3143735.25,3951115.99,4461718.64,4843715.51
BA,2927200,Ruy Barbosa,0.000321258,0.000877222,0.002351039,0.015342809,0.277661091,10.44067611,51.91805465,550.1180595,31725.4213,340796.4,429658.64,465690.15,421508,,,969217.06,1154134.5,1374882.8,1580672.59,1773120.35,,2008633.21,1984809.21,,2388976.45,2983529.89,3345128.44,3990969.97,4747615.13,5215433.76,5996733.15,6505542.03,6846361.44
BA,2927309,Salinas da Margarida,3.84E-05,9.29E-05,,0.004443495,0.035878909,1.304345818,6.743506146,68.69533,3904.9316,41945.1,59257.31,65882.66,85432.72,265868.53,350404.2,326514.53,437136.57,509618.52,595277.02,718911.44,,806327.7,784461.32,955547.07,953562.13,1134482.9,1229135.9,1466478.55,1703158.26,1915662.17,2237350.19,2336693.05,2513926.21
BA,2927408,Salvador,0.071080785,0.195233795,0.529798806,,0,0,0,0,5852812.463,64137358.4,116505150,139853967.7,138447566,144615865.3,164640856,193715964,221702903.3,0,278805834.6,309716155.6,327353043.9,335767864.3,361773124,432314579.4,450668693.7,545260661.2,600256709,699204485.1,792200611.2,816077035,877542575.2,869128034.3,892704396.4
BA,2927507,Santa Bárbara,0.000131029,0.00035734,0.000971415,0.006235799,0.125767273,4.353301164,22.50245967,230.2374585,13056.1193,141132.8,245115.99,279096.41,249768.63,311617.12,498893.91,535399.25,637789.24,764579.92,876580.84,937407.75,912281.83,1010274.01,1110383.76,1346064.04,1292666.85,1503667.75,1660879.32,2087077.73,2387760.5,2483347.97,2866410.76,2869566.17,2959060.81
BA,2927606,Santa Brígida,0.000136932,0.000373075,0.000990272,0.006119165,0.127135636,4.694622982,21.9354264,244.451822,13830.445,149434.2,0,173798.82,161305.39,,412305.78,494403.67,544990.96,630662.6,719951.55,775208.44,,1092284.32,1182523.42,1215447.97,1206339.78,1543073.57,1683192.2,1857916.65,2125782.54,2163365.26,2436382.66,2440412.98,2580513.8
BA,2927705,Santa Cruz Cabrália,0.000944902,0.002677869,0.007090244,0.044088336,0.649317091,22.24787818,111.9630026,488.3367435,27650.2594,301025.2,378905.6299,412349.74,395681.9,531081.55,1016652.72,1439219.71,,1559655.73,1971511.54,2733258.59,3979540.2,4544346.93,3479589.53,,2796329.11,3863566.41,4564892.7,,6930330.3,6886572.91,0,0,7329143.56
BA,2927804,Santa Cruz da Vitória,0.000141169,0.000391141,0.00109466,0.006908698,0.135727636,4.839273927,24.55036244,260.4124576,14820.2303,153779,180490.0799,193182.2799,170711.73,258022.11,273457.68,325117.88,366159.27,433140.43,494250.58,580529.24,634932.78,696643.6,692167.26,,735442.56,898976.44,980368.3,1139281.2,1300798.79,1416235,1571569.32,1585286.89,1700348.36
BA,2927903,Santa Inês,0.00029718,0.000787982,0.002735711,0.014074708,0.269864,9.896736582,44.38225749,520.8426875,29783.7375,319864.4,395983.72,428127.46,408663.89,,,471527,524123,584411.99,636342.34,681695.62,724990.89,680776.04,843583.76,947286.66,913763.38,1116417.3,1241408.38,1439168.33,1634743.45,1739820.58,,2029821.35,2198080.47
BA,2928000,Santaluz,0.000309977,0.000851343,0.002265691,0.013495943,0.284953455,10.4416412,56.86376822,544.4869164,30851.8205,419238.7,485780.88,576770.56,622015.56,721913.17,896728.49,1103348.28,1192851.32,1427468.96,1672711.23,1862318.75,1832568.74,1943604.2,,2453832.84,2475224.68,3207277.97,3719870.12,4419265.85,5213644.5,5713342.73,6359763.89,6818201,7957211.4
BA,2928059,Santa Luzia,,0.000288187,0.000837688,0.004794555,0.08346,2.985008,0,157.6040878,8920.2682,96316.5,123519.19,141738.67,150080.03,226836,427413,582008,,718493.65,827097.51,,971846.94,1162162.67,,,,1878257.43,1850224.78,1981753.62,2334253.35,2498681.31,2749447.24,2695108.17,3017116.69
BA,2928109,Santa Maria da Vitória,0.000389936,0.001085676,0.002980089,0.020292843,0.290892,12.26637298,57.29522153,636.3400127,36046.4293,391160.9,550354.83,627508.6099,580479.36,6494.19,899697,1129592.63,1143393.62,1657088.71,1957037.11,2152541.33,2501785.78,2591170.76,2648029.33,3006897.33,3082272.99,4024721.2,4395613.98,5103533.06,6175371.34,6721143.44,7494746.51,7403089.19,7675159.01
BA,2928208,Santana,0.000199107,0.000434921,0.001448242,0.009021623,0.186913091,4.639516582,27.24031636,353.2707874,20200.1546,218582.5,283141.51,348758.51,350176.14,435726.76,731720.23,911875.54,1041428,1743578.1,2331227,2193944.67,2250152.7,2332480.04,2248827.6,2427932.08,2363535.29,3071518.37,3191980.1,3476469.3,3938969.8,3881231.8,4747247.63,4765258.53,4961440.5
BA,2928307,Santanópolis,0.000124904,0.000335476,0.000859829,0.004791636,0.108471273,3.933969382,21.13399073,206.7544755,11858.1325,126549.8,146247.01,151638.36,134163.67,196120.74,,256819.35,367209.09,412755.92,488396.91,535901.29,601825.33,,686634,,808749.0399,978498.81,1055087.61,1249682.16,1554544.36,1446010.47,1646057.71,1696249.43,1757737.94
BA,2928406,Santa Rita de Cássia,0.000174738,0.000387968,,,0.121163636,1.973676764,12.52942476,213.5385987,12310.1125,132254.4,163781.4,178186.9699,175299.72,268100.35,954682.97,1181462.87,1153265.96,1655119.92,1898130.56,2167600.77,2495312.88,2896312.88,2887254.77,3213864.53,3139580.73,3823858.64,4176043.95,4738911.59,5466875.65,5650609.13,,6416861.71,
BA,2928505,Santa Teresinha,0.000187802,0.000564473,0.001434787,0.009204639,0.177062909,2.684877891,12.82397095,140.8752401,8032.9225,86157.7,101701.39,107632.81,101973.64,213620.37,322161.95,392739.92,438196.84,514903.46,583460.38,641468.2,,663422.07,816342.64,,934937.93,1160557.68,1260257.37,1472647.77,1687042.55,1833549.48,,2069612.65,2267535.5
BA,2928604,Santo Amaro,0.001303569,0.003626682,0.009880765,0.062995152,1.212142909,37.00669335,181.480729,1968.481403,110504.158,1201060.1,3566858.83,4143156.42,4089516.66,,,2187376.23,2194519.19,4454396.83,5374955.43,3897582.75,4025143.89,4097384.23,4242400.26,4554863.77,4419864.94,5695635.13,6625996.2,6774926.49,9098157,9042164.35,10660525.67,9576675.99,11244392.74
BA,2928703,Santo Antônio de Jesus,0.001169247,0.003281608,0.009035162,0.057241191,1.119342909,34.99173618,174.4409089,1748.742063,100158.9,1011294,1905821.18,2275456.52,2480267.29,2542005.4,3360585.54,4196440.67,4560171.32,4960494.02,5817120.72,6485763.08,7359014.33,8271440.54,9350438.75,10658793.85,11161310.43,13617773.24,15715117.44,19731985.95,23836834.56,26259013.7,29967246.37,30866263.47,33340957.83
BA,2928802,Santo Estêvão,0.000251015,0.00071508,0.001868525,0.011995596,0.228852727,8.339312146,42.89547702,449.3704924,25663.4482,274391.2,349850.83,389535,1051707.58,1241867.69,624415.57,964004.96,1092789.59,1235500.47,1381655.06,1815234.38,2429796.14,3153347.42,3601208.14,3994749.43,4103531.8,5251828.4,6317420.73,7080494.67,9151087.87,8876300.25,10034795.7,9858865.39,10342701.05
BA,2928901,São Desidério,0.000198297,0.000680539,0.001123887,0.030134394,0.116401455,3.4246404,42.35501785,182.0671426,10367.5058,115158.5,530901.99,0,2287037.7,2274242.06,5240895.63,7522291,7344783.99,10199920.96,13710441.82,14789580.63,16492454.73,26071122.85,30827613.5,28236602.02,24553566.73,35463669.53,42647446.24,45319031.99,57115813.31,74863470.76,78682005.92,73102647.39,85177384.9
BA,2928950,São Domingos,,,,,0,7.413725491,36.90080193,390.5310148,22216.3963,238213.3,287460.1999,301080.56,288509.77,382731.14,328793.99,374279.96,430128.82,542249.23,630807.17,678129.27,699902.41,781417.24,831268.74,930120.21,900122.74,1129392.42,1235376.92,1477151.04,1713747.5,1816273.67,1985102.01,2043457.85,2150682.74
BA,2929008,São Félix,0.000138799,0.000381681,0.001044594,0.006768677,0.149348727,4.988397309,23.93681582,248.8424217,14097.8782,152587.5,193536.7,226411.73,205813.97,337666.27,346098.95,456013.03,541387.15,631077.97,712206.99,812320.15,,929305.53,962294.14,,1115916.85,1311909.03,1392076.5,1604150.36,1815505.5,0,0,,2406273.53
BA,2929057,São Félix do Coribe,,,,,0,4.161352436,21.04905713,226.1193709,12676.2908,139157.5,201549.89,222768.64,205466.13,315439.38,454434.18,525511.37,592565.51,744004.07,926148.31,1036593.54,1149994.71,1297788.44,1413856.46,1680693.97,1651929.33,2188495.71,2565943.57,3037769.47,3355291.28,3526077.21,3830012.44,4406389.81,4624902.4
BA,2929107,São Felipe,0.000216977,0.00060342,0.001641839,0.010441907,0.19682,7.255086618,34.65068825,379.6252723,21555.0655,235776.4,310243.47,343909.88,318300.74,350141.81,411653.09,505694.41,650492.96,802516.53,993712.55,1042948.62,1206551.65,1328089.54,1307516.69,,1406717.64,1721332.07,1928499,2229341.29,2549410.78,2840210.57,3225517.98,3286059.2,3588054.8
BA,2929206,São Francisco do Conde,0.006711987,0.018251681,0.050032964,,6.390093455,230.5835048,1108.96615,21737.61111,1195896.492,12782500.7,41175459.2,44953179.39,48946283,,21565669.06,37357568.13,56009778.66,70068109.68,96746174.92,126647921.3,,142100196,177304189,,221603632.8,259741706.5,245199066.6,259399527.3,281279931,306686713.7,368237257,384846957.5,400767915.5
BA,2929255,São Gabriel,,0.00070717,0.001981178,0.012784326,0.246758909,9.021679818,41.00969564,476.2597724,27235.0543,291650.9,359710.68,381748.42,337335.95,,,701961,672753.22,867639.21,985525.57,1012905.5,1077090.25,1335369.67,1460502.28,1222830.09,1460064.13,1764563.13,2022411.72,2385977.99,2765801.26,0,0,2987954.03,3308421.91
BA,2929305,São Gonçalo dos Campos,0.000309012,0.00085503,0.002295585,0.014397367,0.282170182,10.30566796,47.68950284,646.587946,36573.4573,396467.2,679629.32,774590.3399,765704.42,821531.29,770998.85,940011.94,1124412.97,1359858.96,1469699.12,1654999.37,2676393.06,3644822.01,3869270.99,,3926872.53,5035266.18,5384122.49,6579420.37,8545140.5,7969032.47,7213780.05,8690934.75,11765838.49
BA,2929354,São José da Vitória,,,,,0,8.923132364,40.17270647,473.0192293,26779.1153,287608.5,329168.55,340451.34,296624.06,293577,252004,314471,,418385.08,486301.36,,607107.86,681390.57,627502.31,,,,,,1225629.44,1318167.07,1479766.09,1542814.1,1661229.55
BA,2929370,São José do Jacuípe,,,,,0,3.731910473,18.40976215,194.5864352,11101.8037,119381.8,137180.69,142412.83,124010.62,228404.05,316406.24,414292.92,462012.88,493387.19,581339.71,638224.22,,696991.55,740476.02,916340.65,892127.75,1103628.89,1197306.98,1400500.68,1588680.98,1684077.07,1888202.73,1936074.24,2104863.34
BA,2929404,São Miguel das Matas,0.00022642,1.43E-05,0.001691979,0.010736077,0.210119636,7.7044604,33.53690098,404.6854098,23160.7012,249097.9,287489.91,301844.6,286911.19,364458.41,289400.7,362165.32,411374.31,789779.16,1186332.86,1201529.68,1403070.37,1553670.26,1304180.46,,1339162.75,1646123.15,1778299.56,1929004.61,2000878.18,2103538.48,2614298.33,2757131.22,2873062.5
BA,2929503,São Sebastião do Passé,0.000385818,0.001199215,0.003246664,0.020283924,0.387405818,14.16457516,73.02990124,757.1165805,42905.5342,461953.7,824383.18,941657.26,970340.64,1113143.68,1387259.56,1769625.39,2223991.45,3258867.33,4060148.79,4503477.06,5749629.5,6119321.58,4934603.13,5072238.54,4651342.19,5461757.07,6432194.49,6956189.85,8012866.74,9639939.65,10934349.58,14761435.72,25338951.49
BA,2929602,Sapeaçu,0.000207236,0.000571543,0.001551648,0.009986013,0.196303273,7.159209346,0,349.385091,21011.8059,229914.2,289538.48,321959.12,328301.1,4546.2,5664.35,,748619,868047.49,1052679.14,1204276.14,1312540.45,1388677.74,1437628.08,1564954.8,1547122.18,1744057.32,1844907.04,2226029.08,2760435.15,,3396677.99,3298336.79,0
BA,2929701,Sátiro Dias,7.30E-05,0.000222996,0.000554418,0.003480356,0.067354509,2.465704146,13.050684,130.5696928,7365.4748,80194.9,95691.91,156478.87,252528.7,,,675856.1,663856.07,748982.4,1026666.2,1122533.66,1208520.68,1380053.75,1615142.48,2243812.73,2045815.91,2085184.97,2227998.99,2505408.93,2958049.03,3262848.68,3441591.74,3298336.79,0
BA,2929750,Saubara,,,,,0,7.593263891,35.13992265,415.8167487,22686.2658,248865.5,282642.34,280495.4699,261265.22,,,,417034.51,485612.59,542656.49,624054,640847,751496,776562,889980,903919,1068125,1177820,,1262379.13,1717201.99,1950400.8,1997624.23,0
BA,2929800,Saúde,0.000115493,0.000316956,0.00086873,0.005590124,0.107485091,3.952484364,19.55673367,207.5371269,11832.3234,128224,152714.08,162457.4599,146133.35,250526.83,382895.88,474926.24,536974.31,597149.43,721022.12,783929.13,849910.52,868575.29,879859.87,1006241.15,973000.43,1206713.24,1308896.65,1499748.85,1698276.94,1832285.89,2033312.25,2062219.68,2295176.02
BA,2929909,Seabra,0.000171715,0.000607987,,0,0.178705091,6.435557782,32.691196,320.1422955,18694.3743,199181.9,329397.77,478415.1,517303.54,637807.19,1080667.48,1328231.59,1515412.42,1741599.31,2097541.61,2288564.91,2491264.52,2722310.29,2890048.12,,3463446.32,4426518.94,,,6966834.9,7350963.68,8316281.46,8654434.62,9331217.12
BA,2930006,Sebastião Laranjeiras,0.000103637,0.000353273,0.000954927,0.006111709,0.111417818,4.291597818,0,216.6112829,12552.3877,133995.9,164986.81,177474.94,173243.1,,,625525.53,645316.13,874839.25,1111689.39,,1270076.56,,,1791638.5,1715329.03,2150303.1,2314120.1,2588352.66,2255023.32,2748236.18,3076335.11,3144227.27,3275720.4
BA,2930105,Senhor do Bonfim,0.000519633,0.001529759,0.004342897,0.026669318,0.512691636,15.44284582,73.59897367,1432.74479,83136.1079,920655.3,1376289.28,0,1609327.72,,,2412849.13,2246776.4,2611625.94,3265823.05,3239638.81,3870148.94,4119161.62,4631585.01,5603133,5948784.34,6739404.55,8224423.62,9510665.29,10279037.58,10993659.4,12344625.19,12681571.64,13154173.51
BA,2930154,Serra do Ramalho,,,,,0,2.414560691,12.36951484,134.0443452,7650.2405,82138.8,116987.49,0,365840.74,440605,678501,865471,992514,1251167,1600652.13,1902657.28,2300408.93,2525716.56,2428738.75,2550428.34,2400077.49,3053460.57,3265963.85,3594432.63,4209753.86,4538827.47,4033095.28,4953236.41,5402025.99
BA,2930204,Sento Sé,0.000165539,0.000471798,0.00129107,0.00826257,0.157468,5.575038873,28.8130376,346.5215534,17647.5849,189538.1,227062.7299,301032.39,472814.25,627355.46,2043341.69,2470703.95,2631564.15,3302610.81,3675338.24,3937140.78,,5145922.95,5422675.4,6340172.26,6330760.6,7655962.34,7889546.29,8776123.9,9461666.3,10455107.73,11270357.11,12788572.88,14708408.05
